id,host_id,host_perfil,regimen,cesion_entera,estado_actividad,sujeto_a_ley_vut,motivo_exclusion,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
1689920911451341131,238005067.0,solo_sin_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,2.0,,5.0,True,False,HUTB-246789,HUTB-246789,28,True,146.07,73.04,61.48,€€,1.188,3,56,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-246789,licencia_no_encontrada,True,True,True
1689938826974270315,19836867.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,3.0,1.0,1.0,True,False,HUTB-457388,HUTB-457388,1,False,68.47,22.82,19.21,€,1.188,1,363,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-01254<br /><br />Barcelona - Regional registration number<br />HUTB-457388,licencia_no_encontrada,False,False,True
1689941488970314853,243127843.0,solo_con_licencia,vivienda_uso_turistico,True,sin_confirmar,False,repeticion_de_vivienda,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,8.0,2.0,1.0,True,False,HUTB-002787,HUTB-002787,2,True,261.0,32.62,27.46,€,1.188,0,163,Spain - National registration number<br />ESFCTU00000805400001786700000000000000HUTB-002787-090<br /><br />Barcelona - Regional registration number<br />HUTB-002787,licencia_verificada,True,False,False
1689943132492843450,444617574.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-838151,HUTB-838151,1,False,99.0,49.5,41.66,€€,1.188,7,64,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-838151,licencia_no_encontrada,False,False,True
1689945061952321435,444617574.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-838388,HUTB-838388,1,False,109.0,54.5,45.87,€€,1.188,4,58,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-838388,licencia_no_encontrada,False,False,True
1689948511526716856,444617574.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-837461,HUTB-837461,2,True,92.0,46.0,38.72,€,1.188,6,96,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-837461,licencia_no_encontrada,False,False,True
1689957676931218536,703477738.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Horta-Guinardó,el Guinardó,Entire home/apt,Entire rental unit,9.0,3.0,2.0,True,False,HUTB-005416,HUTB-005416,2,True,364.5,40.5,34.09,€,1.188,4,116,Spain - National registration number<br />ESFCNT00000805800063401700000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />HUTB-005416,licencia_verificada,True,False,True
1689959511439907149,697894785.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in home,3.0,1.0,2.0,True,False,HUTB-345678,HUTB-345678,3,True,125.0,41.67,35.07,€,1.188,1,278,Spain - National registration number<br />ESFCTU0AD10806700043751100000000000000HUTB-064079-222<br /><br />Barcelona - Regional registration number<br />HUTB-345678,licencia_no_encontrada,False,False,True
1689959612330803446,76692902.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,3.0,1.0,2.0,True,False,HUTB-000031,HUTB-000031,2,True,167.67,55.89,47.04,€€,1.188,2,57,Barcelona - Regional registration number<br />HUTB-000031,licencia_verificada,True,False,True
1689962517003607927,549310404.0,mixto,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,11.0,4.0,1.0,True,False,HUTB-010010,HUTB-010010,2,True,405.0,36.82,30.99,€,1.188,5,223,Spain - National registration number<br />ESFCTU00000805600027796800000000000000000HUTB-0100106<br /><br />Barcelona - Regional registration number<br />HUTB-010010,licencia_verificada,True,False,True
1689969893722387785,444617574.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-737363,HUTB-737363,1,False,88.0,44.0,37.03,€,1.188,4,32,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-737363,licencia_no_encontrada,False,False,True
1689971539719229447,444617574.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-837384,HUTB-837384,1,False,97.0,48.5,40.82,€€,1.188,4,61,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-837384,licencia_no_encontrada,False,False,True
1689972917718470272,444617574.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-273649,HUTB-273649,1,False,92.0,46.0,38.72,€,1.188,2,61,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-273649,licencia_no_encontrada,False,False,True
1690014921726278657,591211818.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-435643,HUTB-435643,1,False,146.0,73.0,61.44,€€,1.188,2,4,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-435643,licencia_no_encontrada,False,False,True
1690038091197343680,19836867.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,3.0,1.0,1.0,True,False,HUTB-458810,HUTB-458810,1,False,62.76,20.92,17.61,€,1.188,3,350,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-02471<br /><br />Barcelona - Regional registration number<br />HUTB-458810,licencia_no_encontrada,False,False,True
1690044265482544054,538240196.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-536463,HUTB-536463,1,False,91.3,45.65,38.42,€,1.188,3,84,Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000622456<br /><br />Barcelona - Regional registration number<br />HUTB-536463,licencia_no_encontrada,False,False,True
1690044372593212663,19836867.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-458965,HUTB-458965,1,False,68.47,34.24,28.82,€,1.188,2,348,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-02148<br /><br />Barcelona - Regional registration number<br />HUTB-458965,licencia_no_encontrada,False,False,True
1690053229423178864,538240196.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-637463,HUTB-637463,1,False,91.3,45.65,38.42,€,1.188,1,83,Barcelona - Regional registration number<br />HUTB-637463<br /><br />Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000627850,licencia_no_encontrada,False,False,True
1690072932744032302,436641358.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-772727,HUTB-772727,1,False,92.0,46.0,38.72,€,1.188,4,22,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-772727,licencia_no_encontrada,False,False,True
1690074682089846198,436641358.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,1.0,1.0,1.0,True,False,HUTB-828272,HUTB-828272,1,False,87.0,87.0,73.23,€€€,1.188,3,96,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-828272,licencia_no_encontrada,False,False,True
1690077062160900192,436641358.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,1.0,1.0,1.0,True,False,HUTB-727275,HUTB-727275,1,False,87.0,87.0,73.23,€€€,1.188,1,98,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-727275,licencia_no_encontrada,False,False,True
1690078825831118883,503589680.0,solo_sin_licencia,vivienda_uso_turistico,True,sin_confirmar,False,repeticion_de_vivienda,Sants-Montjuïc,la Bordeta,Entire home/apt,Entire rental unit,4.0,2.0,4.0,True,False,HUTB-246789,HUTB-246789,28,True,182.25,45.56,38.35,€,1.188,0,360,Spain - National registration number<br />ESHFTU000008085000060539008000000000000HUTB-016868011<br /><br />Barcelona - Regional registration number<br />HUTB-246789,licencia_no_encontrada,True,False,False
1690083158372156109,60226512.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Gràcia,Vallcarca i els Penitents,Entire home/apt,Entire rental unit,8.0,4.0,2.0,True,False,HUTB-005495,HUTB-005495,2,True,230.0,28.75,24.2,€,1.188,1,83,Spain - National registration number<br />ESFCTU00000806600005837500000000000000000HUTB-0054959<br /><br />Barcelona - Regional registration number<br />HUTB-005495,licencia_verificada,True,False,True
1690085565241647409,697894785.0,solo_sin_licencia,vivienda_uso_turistico,False,sin_confirmar,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in home,2.0,1.0,2.0,True,False,HUTB-789811,HUTB-789811,1,False,100.0,50.0,42.08,€€,1.188,0,228,Spain - National registration number<br />ESFCTU0AD10806700043751100000000000000HUTB-064079-670<br /><br />Barcelona - Regional registration number<br />HUTB-789811,licencia_no_encontrada,False,False,False
1690085783563810065,436641358.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-835482,HUTB-835482,1,False,92.0,46.0,38.72,€,1.188,5,68,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-835482,licencia_no_encontrada,False,False,True
1690087694760055787,436641358.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-737462,HUTB-737462,1,False,104.0,52.0,43.77,€€,1.188,1,91,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-737462,licencia_no_encontrada,False,False,True
1690088805456194693,436641358.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-837362,HUTB-837362,2,False,92.0,46.0,38.72,€,1.188,2,89,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-837362,licencia_no_encontrada,False,False,True
1690151509969722328,81653603.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Sant Andreu,el Congrés i els Indians,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-000981,HUTB-000981,1,False,85.0,42.5,35.77,€,1.188,3,363,Barcelona - Regional registration number<br />HUTB-000981<br /><br />Spain - National registration number<br />ESFCTU91736485027193648502719364850271936485027193648,licencia_no_encontrada,False,False,True
1690156041624645797,81653603.0,mixto,vivienda_uso_turistico,False,sin_confirmar,False,no_es_cesion_entera,Sant Andreu,el Congrés i els Indians,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-000917,HUTB-000917,1,False,75.0,37.5,31.56,€,1.188,0,354,Spain - National registration number<br />ESFCTU30495817264059182736405918273640591827364059182<br /><br />Barcelona - Regional registration number<br />HUTB-000917,licencia_verificada,False,False,False
1690202828633981782,697894785.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in home,2.0,1.0,2.0,True,False,HUTB-768911,HUTB-768911,1,False,89.0,44.5,37.45,€,1.188,3,280,Spain - National registration number<br />ESFCTU0AD10806700043751100000000000000HUTB-064079-568<br /><br />Barcelona - Regional registration number<br />HUTB-768911,licencia_no_encontrada,False,False,True
1690343152061811436,697894785.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in home,2.0,1.0,2.0,True,False,HUTB-438800,HUTB-438800,1,False,95.0,47.5,39.98,€,1.188,1,270,Spain - National registration number<br />ESFCTU0AD10806700043751100000000000000HUTB-064079-021<br /><br />Barcelona - Regional registration number<br />HUTB-438800,licencia_no_encontrada,False,False,True
1690383698559639873,740392620.0,mixto,vivienda_uso_turistico,True,sin_confirmar,False,repeticion_de_vivienda,Nou Barris,Vilapicina i la Torre Llobeta,Entire home/apt,Entire rental unit,11.0,3.0,1.0,True,False,HUTB-000897,HUTB-000897,2,True,713.5,64.86,54.59,€€,1.188,0,149,Spain - National registration number<br />ESFCTU00000811900002097900000000000000000HUT-B0008974<br /><br />Barcelona - Regional registration number<br />HUTB-000897,licencia_verificada,True,False,False
1690409007812650154,19836867.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,3.0,1.0,1.0,True,False,HUTB-458009,HUTB-458009,1,False,114.12,38.04,32.02,€,1.188,6,334,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-02770<br /><br />Barcelona - Regional registration number<br />HUTB-458009,licencia_no_encontrada,False,False,True
1690416051027648142,561689134.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Sant Martí,el Besòs i el Maresme,Private room,Private room in rental unit,1.0,1.0,1.0,True,False,HUTB-234139,HUTB-234139,2,True,97.0,97.0,81.64,€€€,1.188,1,351,Barcelona - Regional registration number<br />HUTB-234139<br /><br />Spain - National registration number<br />ESFCNT00D10806700017086900000000000000000000000000004,licencia_no_encontrada,False,False,True
1690416649926862198,19836867.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,4.0,1.0,1.0,True,False,HUTB-458119,HUTB-458119,1,False,102.71,25.68,21.61,€,1.188,3,313,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-02841<br /><br />Barcelona - Regional registration number<br />HUTB-458119,licencia_no_encontrada,False,False,True
