id,host_id,host_perfil,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
7634833,8700587.0,solo_sin_licencia,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:7634833,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7652799,2688205.0,solo_con_licencia,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,5.0,3.0,1.0,True,False,HUTB-011033,HUTB-011033,1,False,284.44,56.89,47.88,€€,1.188,60,214,Barcelona - Regional registration number<br />HUTB-011033<br /><br />Spain - National registration number<br />ESHFTU000008057000741305003000000000000000HUTB-011336,licencia_verificada,True,False,True
7663286,31383221.0,solo_con_licencia,Sants-Montjuïc,la Font de la Guatlla,Entire home/apt,Entire rental unit,7.0,3.0,1.0,True,False,HUTB-008036,HUTB-008036,1,False,338.0,48.29,40.64,€€,1.188,16,119,Barcelona - Regional registration number<br />HUTB-008036<br /><br />Spain - National registration number<br />ESFCTU00000806800001481800000000000000000HUTB-0080367,licencia_verificada,True,False,True
7666563,38638443.0,solo_con_licencia,Sant Martí,Provençals del Poblenou,Entire home/apt,Entire rental unit,3.0,2.0,1.0,True,False,HUTB-057040,HUTB-057040,1,False,301.27,100.42,84.52,€€€,1.188,34,139,Barcelona - Regional registration number<br />HUTB-057040<br /><br />Spain - National registration number<br />ESFCTU00000813800052980000000000000000HUTB-057040-599,licencia_verificada,True,False,True
7668337,40256509.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,3.0,1.0,True,False,HUTB-004537,HUTB-004537,1,False,323.33,80.83,68.03,€€,1.188,27,168,Spain - National registration number<br />ESFCTU0000080540000855690000000000000000HUTB004537123<br /><br />Barcelona - Regional registration number<br />HUTB-004537,licencia_verificada,True,False,True
7696131,7496141.0,solo_sin_licencia,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:7696131,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7696921,21864241.0,solo_sin_licencia,Sants-Montjuïc,la Bordeta,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:7696921,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7697720,40430085.0,solo_sin_licencia,Sants-Montjuïc,Sants - Badal,Entire home/apt,Entire rental unit,3.0,1.0,2.0,True,False,,anuncio:7697720,1,False,141.0,47.0,39.56,€,1.188,35,113,Catalonia - Regional registration number<br />HUTB-014518<br /><br />Spain - National registration number<br />ESFCTU00000808300016166900000000000000000HUTB-0145183,hutb_no_verificable,True,False,True
7728805,17780241.0,solo_sin_licencia,Sarrià-Sant Gervasi,el Putxet i el Farró,Private room,Private room in rental unit,1.0,,7.0,True,False,,anuncio:7728805,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7729232,18038725.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,3.0,2.0,5.0,True,False,HUTB-012367,HUTB-012367,1,False,888.8,296.27,249.36,€€€€,1.188,0,90,Spain - National registration number<br />ESFCTU00000807300003382000000000000000000HUTB-0123675<br /><br />Barcelona - Regional registration number<br />HUTB-012367,licencia_verificada,True,False,False
7736446,40659739.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,2.0,1.0,1.0,True,False,HUTB-010408,HUTB-010408,2,False,208.0,104.0,87.53,€€€,1.188,41,150,Spain - National registration number<br />ESFCTU00000807300092818800000000000000000000010467682<br /><br />Barcelona - Regional registration number<br />HUTB-010408,licencia_verificada,True,False,True
7739287,40676061.0,solo_con_licencia,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB-004190,HUTB-004190,1,False,316.0,52.67,44.33,€€,1.188,62,109,Spain - National registration number<br />ESHFTU00000805400040945702200000000000000HUTB-0041903<br /><br />Barcelona - Regional registration number<br />HUTB-004190,licencia_verificada,True,False,True
7742710,12387689.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,4.0,2.0,4.0,True,False,HUTB-011392,HUTB-011392,1,False,263.75,65.94,55.5,€€,1.188,46,154,Barcelona - Regional registration number<br />HUTB-011392<br /><br />Spain - National registration number<br />ESFCTU00000807300036171800000000000000000HUTB-0113928,licencia_verificada,True,False,True
7744391,40706196.0,solo_sin_licencia,Sants-Montjuïc,Sants,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:7744391,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7755595,37928392.0,solo_sin_licencia,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:7755595,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7774099,2320210.0,solo_con_licencia,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,6.0,3.0,2.0,True,False,HUTB-003953,HUTB-003953,3,False,360.0,60.0,50.5,€€,1.188,15,192,Barcelona - Regional registration number<br />HUTB-003953<br /><br />Spain - National registration number<br />ESFCTU00000805400015514900000000000000000HUTB-0039530,licencia_verificada,True,False,True
7793542,40676061.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,12.0,4.0,1.0,True,False,HUTB-005296,HUTB-005296,1,False,538.0,44.83,37.73,€,1.188,48,131,Spain - National registration number<br />ESFCTU000008056000005073000000000000000000HUTB0052969<br /><br />Barcelona - Regional registration number<br />HUTB-005296,licencia_verificada,True,False,True
7817372,3556337.0,mixto,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,8.0,3.0,2.0,True,False,HUTB-001763,HUTB-001763,1,False,244.5,30.56,25.72,€,1.188,35,271,Barcelona - Regional registration number<br />HUTB-001763<br /><br />Spain - National registration number<br />ESFCTU00000805600058382300000000000000000HUTB-0017633,licencia_verificada,True,False,True
7849007,3556337.0,mixto,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,8.0,3.0,2.0,True,False,HUTB-004707,HUTB-004707,1,False,215.5,26.94,22.67,€,1.188,37,288,Barcelona - Regional registration number<br />HUTB-004707<br /><br />Spain - National registration number<br />ESFCTU00000805600033108000000000000000000HUTB-0047070,licencia_verificada,True,False,True
7852092,3558810.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,2.0,2.0,True,False,HUTB-036826,HUTB-036826,2,False,185.3,46.32,38.99,€,1.188,56,5,Barcelona - Regional registration number<br />HUTB-036826<br /><br />Spain - National registration number<br />ESFCTU00000806700032309800000000000000000HUTB-0368269,licencia_verificada,True,False,True
7854951,17779078.0,solo_sin_licencia,Sants-Montjuïc,el Poble Sec,Private room,Private room in rental unit,1.0,,2.0,True,False,,anuncio:7854951,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7878502,40101313.0,,Horta-Guinardó,Horta,Private room,Private room in guest suite,2.0,,32.0,False,False,Exempt - seasonal rental,anuncio:7878502,1,False,15.91,7.96,6.7,€,1.188,2,81,Spain - National registration number<br />ESHFNT00000804800072955400100000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
7879007,1995520.0,solo_sin_licencia,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:7879007,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7917857,5729069.0,mixto,Sant Martí,la Vila Olímpica del Poblenou,Entire home/apt,Entire rental unit,7.0,3.0,1.0,True,False,HUTB-011210,HUTB-011210,2,False,523.0,74.71,62.88,€€,1.188,4,323,Barcelona - Regional registration number<br />HUTB-011210<br /><br />Spain - National registration number<br />ESFCTU00000807200009505000000000000000000HUTB-0112107,licencia_verificada,True,False,True
7944610,40676061.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,12.0,4.0,1.0,True,False,HUTB-005358,HUTB-005358,1,False,381.0,31.75,26.72,€,1.188,39,132,Barcelona - Regional registration number<br />HUTB-005358<br /><br />Spain - National registration number<br />ESFCTU000008056000005080000000000000000000HUTB0053582,licencia_verificada,True,False,True
7953354,27954529.0,solo_con_licencia,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,3.0,2.0,1.0,True,False,HUTB-004023,HUTB-004023,1,False,171.4,57.13,48.08,€€,1.188,75,233,Barcelona - Regional registration number<br />HUTB-004023<br /><br />Spain - National registration number<br />ESFCTU00000806900009397100000000000000000HUTB-0040239,licencia_verificada,True,False,True
7954069,27954529.0,solo_con_licencia,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,2.0,1.0,1.0,True,False,HUTB-002029,HUTB-002029,1,False,166.25,83.12,69.96,€€,1.188,71,263,Barcelona - Regional registration number<br />HUTB-002029<br /><br />Spain - National registration number<br />ESFCTU00000806900041900900000000000000000HUTB-0020297,licencia_verificada,True,False,True
7972318,27970802.0,solo_sin_licencia,Sants-Montjuïc,Sants - Badal,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:7972318,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
7977915,40676061.0,solo_con_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire rental unit,5.0,3.0,1.0,True,False,HUTB-005660,HUTB-005660,1,False,363.0,72.6,61.11,€€,1.188,49,100,Spain - National registration number<br />ESFCTU0000080560003515140000000000000000HUTB-005660-4<br /><br />Barcelona - Regional registration number<br />HUTB-005660,licencia_verificada,True,False,True
7992057,1447144.0,mixto,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,3.0,2.0,1.0,True,False,,anuncio:7992057,1,False,263.0,87.67,73.79,€€€,1.188,0,365,Spain - National registration number<br />ESFCTU00000806900024325300000000000000000HUTB-0002190,hutb_no_verificable,True,False,False
7998100,42219291.0,solo_con_licencia,Sants-Montjuïc,la Font de la Guatlla,Entire home/apt,Entire rental unit,4.0,2.0,5.0,True,False,HUTB-005802,HUTB-005802,1,False,165.52,41.38,34.83,€,1.188,19,246,Barcelona - Regional registration number<br />HUTB-005802<br /><br />Spain - National registration number<br />ESFCTU00000806800015998400000000000000000000000058023,licencia_verificada,True,False,True
7998174,1447144.0,mixto,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB-024220,HUTB-024220,1,False,,,,,1.188,14,141,Spain - National registration number<br />ESFCTU00000807300019823900000000000000000HUTB-0024220<br /><br />Barcelona - Regional registration number<br />HUTB-024220,licencia_no_encontrada,True,False,True
8011996,1447144.0,mixto,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,5.0,2.0,1.0,True,False,,anuncio:8011996,1,False,286.0,57.2,48.14,€€,1.188,0,365,Spain - National registration number<br />ESFCTU00000807300023784600000000000000000HUTB-0019163,hutb_no_verificable,True,False,False
8020706,40676061.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-011677,HUTB-011677,1,False,488.0,122.0,102.68,€€€,1.188,55,93,Spain - National registration number<br />ESFCTU00000806900095898000000000000000000HUTB-0116774<br /><br />Barcelona - Regional registration number<br />HUTB-011677,licencia_verificada,True,False,True
8021692,40676061.0,solo_con_licencia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-007387,HUTB-007387,1,False,376.0,94.0,79.12,€€€,1.188,51,132,Spain - National registration number<br />ESFCTU00000805400008078600000000000000000HUTB-0073873<br /><br />Barcelona - Regional registration number<br />HUTB-007387,licencia_verificada,True,False,True
8030534,32968395.0,solo_con_licencia,Eixample,la Nova Esquerra de l'Eixample,Entire home/apt,Entire rental unit,5.0,3.0,1.0,True,False,HUTB-009621,HUTB-009621,1,False,252.2,50.44,42.45,€€,1.188,57,93,Spain - National registration number<br />ESFCTU00000806700041825100000000000000HUTB-009621-687<br /><br />Barcelona - Regional registration number<br />HUTB-009621,licencia_verificada,True,False,True
8044639,1527960.0,solo_con_licencia,Sant Martí,el Camp de l'Arpa del Clot,Entire home/apt,Entire loft,2.0,1.0,1.0,True,False,HUTB-010837,HUTB-010837,1,False,215.5,107.75,90.69,€€€,1.188,27,184,Barcelona - Regional registration number<br />HUTB-010837<br /><br />Spain - National registration number<br />ESFCTU00B20807300050392700000000000000000HUTB-0108377,licencia_verificada,True,False,True
8058065,40676061.0,solo_con_licencia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-007388,HUTB-007388,1,False,364.0,91.0,76.59,€€€,1.188,58,124,Spain - National registration number<br />ESFCTU00000805400012102100000000000000000HUTB-0073888<br /><br />Barcelona - Regional registration number<br />HUTB-007388,licencia_verificada,True,False,True
8075519,39328627.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire serviced apartment,8.0,3.0,1.0,True,False,HUTB-009933,HUTB-009933,2,False,588.0,73.5,61.86,€€,1.188,8,172,Barcelona - Regional registration number<br />HUTB-009933<br /><br />Spain - National registration number<br />ESFCTU00000805600031209600000000000000000HUTB-0099334,licencia_verificada,True,False,True
8075826,39328627.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire serviced apartment,10.0,5.0,1.0,True,False,HUTB-009929,HUTB-009929,2,False,754.0,75.4,63.46,€€,1.188,67,187,Barcelona - Regional registration number<br />HUTB-009929<br /><br />Spain - National registration number<br />ESFCTU00000805600031209600000000000000000HUTB-0099297,licencia_verificada,True,False,True
8096273,4918740.0,mixto,Eixample,Sant Antoni,Entire home/apt,Entire serviced apartment,4.0,2.0,2.0,True,False,HUTB-008657,HUTB-008657,1,False,282.33,70.58,59.4,€€,1.188,38,279,Spain - National registration number<br />ESFCTU00000806900040638200000000000000000HUTB-0086576<br /><br />Barcelona - Regional registration number<br />HUTB-008657,licencia_verificada,True,False,True
8099214,154251.0,solo_con_licencia,Sant Martí,la Vila Olímpica del Poblenou,Entire home/apt,Entire loft,5.0,2.0,2.0,True,False,HUTB-000733,HUTB-000733,1,False,233.5,46.7,39.31,€,1.188,31,69,Barcelona - Regional registration number<br />HUTB-000733<br /><br />Spain - National registration number<br />ESFCTU00000807200028395200000000000000000HUTB-0007335,licencia_verificada,True,False,True
8109648,25546448.0,solo_sin_licencia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:8109648,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
8122193,42885335.0,sin_anuncios_turisticos,Ciutat Vella,el Barri Gòtic,Private room,Private room in condo,1.0,,31.0,True,True,Exempt - seasonal rental,anuncio:8122193,1,False,36.06,36.06,30.35,€,1.188,4,325,Spain - National registration number<br />ESHFNT00000805400006263800100000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
8126804,34344215.0,solo_con_licencia,Sarrià-Sant Gervasi,les Tres Torres,Entire home/apt,Entire condo,6.0,3.0,4.0,True,False,HUTB-004606,HUTB-004606,1,False,414.25,69.04,58.11,€€,1.188,10,272,Barcelona - Regional registration number<br />HUTB-004606<br /><br />Spain - National registration number<br />ESFCTU00000806100012574400000000000000000HUTB-0046060,licencia_verificada,True,False,True
8127016,42906962.0,sin_anuncios_turisticos,Ciutat Vella,el Raval,Private room,Private room in condo,3.0,,32.0,False,False,Exempt - seasonal rental,anuncio:8127016,1,False,48.22,16.07,13.53,€,1.188,5,359,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
8135780,9259583.0,solo_sin_licencia,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:8135780,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
8148676,40316585.0,solo_con_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,2.0,1.0,2.0,True,False,HUTB-013147,HUTB-013147,1,False,236.0,118.0,99.32,€€€,1.188,25,259,Barcelona - Regional registration number<br />HUTB-013147<br /><br />Spain - National registration number<br />ESFCTU00000805400000035700000000000000HUTB-013147-168,licencia_verificada,True,False,True
8181239,43161356.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire condo,4.0,2.0,1.0,True,False,HUTB-005432,HUTB-005432,1,False,286.0,71.5,60.18,€€,1.188,80,225,Barcelona - Regional registration number<br />HUTB-005432<br /><br />Spain - National registration number<br />ESFCTU0000080540001366120000000000000000HUTB005432621,licencia_verificada,True,False,True
8181912,3556337.0,mixto,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-000052,HUTB-000052,2,False,292.33,73.08,61.51,€€,1.188,39,300,Barcelona - Regional registration number<br />HUTB-000052<br /><br />Spain - National registration number<br />ESFCTU00000806600038427600000000000000000HUTB-0000521,licencia_verificada,True,False,True
